PRICE,PROPERTYSQFT,BEDS,BATH,BATH_PER_BED,BEDS_PER_SQFT,TYPE,LOCALITY
3250000,3059.0,6,4,0.6666666666666666,0.0019614253023864,Multi-family home for sale,Brooklyn
769000,2100.0,7,2,0.2857142857142857,0.0033333333333333,Multi-family home for sale,Staten Island
648998,1296.0,3,2,0.6666666666666666,0.0023148148148148,House for sale,The Bronx
1699900,2418.0,7,5,0.7142857142857143,0.0028949545078577,House for sale,Brooklyn
3250000,2184.207862,8,5,0.625,0.0036626550701427,Pending,Brooklyn
395250,650.0,1,1,1.0,0.0015384615384615,Co-op for sale,Queens
539000,972.0,3,2,0.6666666666666666,0.0030864197530864,House for sale,Staten Island
1348000,2184.207862,5,2,0.4,0.0022891594188392,Townhouse for sale,Queens
1450000,1855.0,3,3,1.0,0.0016172506738544,Condo for sale,Queens
465000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
6500000,1639.0,2,2,1.0,0.0012202562538133,Condo for sale,Manhattan
297000,800.0,1,1,1.0,0.00125,Co-op for sale,Queens
244900,518.0,1,1,1.0,0.0019305019305019,Co-op for sale,Queens
2480000,5150.0,4,4,1.0,0.0007766990291262,House for sale,Queens
230000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
780000,825.0,2,2,1.0,0.0024242424242424,Condo for sale,Brooklyn
4875000,2184.207862,3,3,1.0,0.0013734956513035,Townhouse for sale,Manhattan
539999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Queens
750000,1193.0,2,2,1.0,0.0016764459346186,Co-op for sale,The Bronx
2249000,2321.0,2,3,1.5,0.0008616975441619,Condo for sale,Manhattan
270000,700.0,2,1,0.5,0.0028571428571428,Co-op for sale,Queens
399000,2184.207862,2,1,0.5,0.0009156637675356,Pending,Manhattan
240000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
628000,900.0,3,2,0.6666666666666666,0.0033333333333333,Condo for sale,Queens
399000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
687000,2184.207862,2,1,0.5,0.0009156637675356,House for sale,The Bronx
588000,2000.0,2,2,1.0,0.001,Townhouse for sale,Staten Island
825000,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,The Bronx
285000,835.0,2,1,0.5,0.0023952095808383,Condo for sale,The Bronx
595000,915.0,3,1,0.3333333333333333,0.0032786885245901,Condo for sale,Brooklyn
2995000,4900.0,5,2,0.4,0.0010204081632653,Townhouse for sale,Manhattan
1180000,2184.207862,4,3,0.75,0.0018313275350713,House for sale,Queens
799900,1816.0,4,4,1.0,0.0022026431718061,Contingent,Staten Island
130000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,The Bronx
849999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
185000,850.0,1,1,1.0,0.0011764705882352,Co-op for sale,The Bronx
1275000,2184.207862,4,2,0.5934652144921093,0.0018313275350713,House for sale,Queens
2798000,3400.0,5,3,0.6,0.0014705882352941,Multi-family home for sale,Brooklyn
359000,950.0,2,1,0.5,0.0021052631578947,Co-op for sale,Queens
435000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Brooklyn
988000,1296.0,3,1,0.3333333333333333,0.0023148148148148,House for sale,Queens
800000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
400000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
965000,3520.0,5,3,0.6,0.0014204545454545,Multi-family home for sale,The Bronx
1389000,2412.0,5,2,0.4,0.0020729684908789,Multi-family home for sale,Brooklyn
525000,1185.0,3,2,0.6666666666666666,0.0025316455696202,Condo for sale,The Bronx
10000000,2184.207862,7,8,1.1428571428571428,0.0032048231863749,Multi-family home for sale,Manhattan
279000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
15995000,2184.207862,5,2,0.4747721715936874,0.0022891594188392,Townhouse for sale,Manhattan
1850000,2184.207862,3,4,1.3333333333333333,0.0013734956513035,Multi-family home for sale,Brooklyn
2599000,5088.0,11,6,0.5454545454545454,0.0021619496855345,Multi-family home for sale,Queens
250000,800.0,1,1,1.0,0.00125,Co-op for sale,Brooklyn
2250000,2000.0,3,2,0.6666666666666666,0.0015,Co-op for sale,Brooklyn
1800000,2184.207862,9,7,0.7777777777777778,0.0041204869539106,Multi-family home for sale,Queens
350000,1100.0,3,2,0.6666666666666666,0.0027272727272727,Co-op for sale,Brooklyn
1649000,1452.0,4,3,0.75,0.0027548209366391,House for sale,Brooklyn
1395000,1028.0,2,2,1.0,0.0019455252918287,Pending,Brooklyn
1370000,2184.207862,6,3,0.5,0.002746991302607,House for sale,Queens
360000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
1050000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
2200000,1308.0,2,2,1.0,0.0015290519877675,Condo for sale,Manhattan
650000,1218.0,3,2,0.7912869526561458,0.0024630541871921,House for sale,Staten Island
345000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Queens
7850000,6060.0,5,4,0.8,0.0008250825082508,Townhouse for sale,Manhattan
4999000,4120.0,8,5,0.625,0.0019417475728155,Multi-family home for sale,Manhattan
4900000,3100.0,4,2,0.5934652144921093,0.0012903225806451,House for sale,Manhattan
299000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Pending,Manhattan
1578000,2152.0,5,3,0.6,0.0023234200743494,House for sale,Queens
715000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
600000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Townhouse for sale,Brooklyn
850000,1090.0,3,2,0.6666666666666666,0.0027522935779816,House for sale,Staten Island
1949000,1288.0,2,2,1.0,0.0015527950310559,Condo for sale,Manhattan
1599999,3773.0,5,4,0.8,0.001325205406838,Multi-family home for sale,Staten Island
640000,1110.0,3,2,0.6666666666666666,0.0027027027027027,House for sale,Staten Island
799900,3510.0,3,4,1.3333333333333333,0.0008547008547008,Contingent,Staten Island
1599000,3690.0,6,4,0.6666666666666666,0.0016260162601626,Pending,Queens
695000,650.0,3,1,0.3333333333333333,0.0046153846153846,Contingent,Manhattan
740000,1976.0,3,2,0.6666666666666666,0.0015182186234817,Contingent,Staten Island
750000,2340.0,4,2,0.5,0.0017094017094017,Multi-family home for sale,The Bronx
1450000,1746.0,4,4,1.0,0.0022909507445589,House for sale,Brooklyn
1999999,1800.0,3,3,1.0,0.0016666666666666,Condo for sale,Brooklyn
899888,2185.0,4,2,0.5,0.0018306636155606,House for sale,Staten Island
379000,900.0,2,1,0.5,0.0022222222222222,Co-op for sale,Queens
879000,1824.0,4,2,0.5,0.0021929824561403,Multi-family home for sale,Staten Island
1030000,1077.0,2,2,1.0,0.0018570102135561,Co-op for sale,Manhattan
699999,2184.207862,1,2,2.0,0.0004578318837678,Co-op for sale,Manhattan
1750000,937.0,1,1,1.0,0.0010672358591248,Condo for sale,Manhattan
995000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Brooklyn
599999,2184.207862,5,4,0.8,0.0022891594188392,House for sale,Queens
300000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
389000,900.0,1,1,1.0,0.0011111111111111,Co-op for sale,Queens
875000,2184.207862,1,2,2.0,0.0004578318837678,Co-op for sale,Manhattan
3000000,2100.0,3,3,1.0,0.0014285714285714,Condo for sale,Manhattan
850000,2194.0,3,2,0.6666666666666666,0.0013673655423883,Multi-family home for sale,The Bronx
3595000,4675.0,5,4,0.8,0.0010695187165775,Townhouse for sale,Manhattan
925000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
799000,2184.207862,5,3,0.6,0.0022891594188392,House for sale,Queens
1399000,1800.0,4,2,0.5,0.0022222222222222,Pending,Queens
1880000,1920.0,3,5,1.6666666666666667,0.0015625,House for sale,Queens
375000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
269000,625.0,1,1,1.0,0.0016,Co-op for sale,Brooklyn
4500000,2184.207862,6,4,0.6666666666666666,0.002746991302607,House for sale,Queens
589000,1120.0,3,2,0.6666666666666666,0.0026785714285714,House for sale,Brooklyn
239000,700.0,1,1,1.0,0.0014285714285714,Co-op for sale,Brooklyn
385000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
1000000,773.0,1,1,1.0,0.001293661060802,Condo for sale,Manhattan
2800000,3400.0,5,4,0.8,0.0014705882352941,Pending,Brooklyn
789888,1865.0,4,2,0.5,0.0021447721179624,Contingent,Staten Island
798000,760.0,3,2,0.6666666666666666,0.0039473684210526,House for sale,Queens
495000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
555000,649.0,1,1,1.0,0.0015408320493066,Condo for sale,Queens
1274000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Manhattan
349000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
2500000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Brooklyn
1250000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Manhattan
2495000,5374.0,8,8,1.0,0.0014886490509862,Townhouse for sale,The Bronx
749900,830.0,3,1,0.3333333333333333,0.0036144578313253,Co-op for sale,Manhattan
1399900,3149.0,4,4,1.0,0.0012702445220704,House for sale,Staten Island
948888,950.0,2,2,1.0,0.0021052631578947,Condo for sale,Brooklyn
775000,1230.0,4,2,0.5,0.0032520325203252,Pending,Queens
475000,1280.0,3,2,0.6666666666666666,0.00234375,House for sale,The Bronx
1199000,2726.0,3,1,0.3333333333333333,0.0011005135730007,Multi-family home for sale,Staten Island
750000,654.0,1,1,1.0,0.0015290519877675,Condo for sale,Brooklyn
300000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
2695000,2184.207862,3,3,1.0,0.0013734956513035,Co-op for sale,Manhattan
450000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Queens
699000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
10950000,9555.0,8,8,1.0,0.0008372579801151,Townhouse for sale,Manhattan
5925000,2539.0,3,4,1.3333333333333333,0.001181567546278,Condo for sale,Brooklyn
255000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
2500000,4140.0,12,2,0.1978217381640364,0.0028985507246376,Multi-family home for sale,Brooklyn
2095000,3223.0,4,4,1.0,0.0012410797393732,House for sale,Queens
10250000,5200.0,7,6,0.8571428571428571,0.0013461538461538,House for sale,Manhattan
750000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Brooklyn
2999000,5560.0,9,8,0.8888888888888888,0.0016187050359712,Townhouse for sale,Manhattan
199000,650.0,3,1,0.3333333333333333,0.0046153846153846,Co-op for sale,Brooklyn
1250000,1800.0,7,3,0.4285714285714285,0.0038888888888888,Multi-family home for sale,Brooklyn
2425000,1300.0,2,2,1.0,0.0015384615384615,Co-op for sale,Manhattan
205000,660.0,1,1,1.0,0.0015151515151515,Pending,Queens
2500000,3860.0,5,6,1.2,0.0012953367875647,Co-op for sale,Manhattan
3499000,6000.0,6,8,1.3333333333333333,0.001,Co-op for sale,Manhattan
649000,1000.0,1,2,2.0,0.001,Co-op for sale,Manhattan
729000,2184.207862,2,1,0.5,0.0009156637675356,Pending,Manhattan
998500,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Multi-family home for sale,Brooklyn
765000,1152.0,4,2,0.5,0.0034722222222222,Multi-family home for sale,The Bronx
599000,705.0,2,2,1.0,0.0028368794326241,Condo for sale,Queens
11500000,5276.0,5,5,1.0,0.0009476876421531,Condo for sale,Manhattan
595000,2184.207862,1,2,2.0,0.0004578318837678,Co-op for sale,Manhattan
675000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
949000,3500.0,8,3,0.375,0.0022857142857142,Multi-family home for sale,Staten Island
729000,950.0,2,2,1.0,0.0021052631578947,Condo for sale,Queens
895000,520.0,2,1,0.5,0.0038461538461538,Contingent,Manhattan
2449000,3000.0,3,2,0.7912869526561458,0.001,Multi-family home for sale,Brooklyn
397000,1000.0,2,1,0.5,0.002,Co-op for sale,Queens
950000,1800.0,2,1,0.5,0.0011111111111111,Townhouse for sale,Brooklyn
3995000,2578.0,4,3,0.75,0.0015515903801396,Condo for sale,Manhattan
599000,780.0,1,1,1.0,0.0012820512820512,Co-op for sale,Brooklyn
3370000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
6995000,4187.0,4,5,1.25,0.0009553379508,Townhouse for sale,Brooklyn
1598000,2184.207862,4,4,1.0,0.0018313275350713,House for sale,Queens
699000,1030.0,2,2,1.0,0.0019417475728155,Condo for sale,Queens
265000,650.0,3,1,0.3333333333333333,0.0046153846153846,Co-op for sale,Brooklyn
1699000,2488.0,5,3,0.6,0.0020096463022508,House for sale,Brooklyn
1098000,2184.207862,4,4,1.0,0.0018313275350713,Pending,Queens
960000,834.0,1,1,1.0,0.001199040767386,Contingent,Brooklyn
859000,2820.0,6,4,0.6666666666666666,0.002127659574468,Multi-family home for sale,The Bronx
945000,2184.207862,2,2,1.0,0.0009156637675356,House for sale,Queens
549000,2184.207862,2,2,1.0,0.0009156637675356,Condo for sale,The Bronx
969999,2184.207862,6,4,0.6666666666666666,0.002746991302607,Multi-family home for sale,The Bronx
1649000,2184.207862,8,3,0.375,0.0036626550701427,House for sale,Brooklyn
2800000,1412.0,2,2,1.0,0.0014164305949008,Condo for sale,Manhattan
449000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
990000,3120.0,8,4,0.5,0.0025641025641025,Multi-family home for sale,The Bronx
314000,847.0,2,1,0.5,0.0023612750885478,House for sale,Staten Island
1598000,2184.207862,7,2,0.3391229797097767,0.0032048231863749,Multi-family home for sale,Queens
208000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
169900,900.0,2,1,0.5,0.0022222222222222,Co-op for sale,The Bronx
278000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
998000,2236.0,6,2,0.3956434763280729,0.0026833631484794,Townhouse for sale,Brooklyn
385000,920.0,2,1,0.5,0.0021739130434782,Co-op for sale,Queens
250000,750.0,1,1,1.0,0.0013333333333333,Co-op for sale,Brooklyn
1849000,2184.207862,6,3,0.5,0.002746991302607,Multi-family home for sale,Queens
449500,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,The Bronx
1250000,2184.207862,5,2,0.4,0.0022891594188392,Multi-family home for sale,Queens
1099000,2322.0,7,3,0.4285714285714285,0.0030146425495262,House for sale,Brooklyn
1900000,1400.0,4,2,0.5,0.0028571428571428,House for sale,Queens
2500000,1250.0,2,2,1.0,0.0016,Condo for sale,Manhattan
1288000,1696.0,3,3,1.0,0.0017688679245283,House for sale,Queens
1150000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
825000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Condo for sale,Queens
4195000,2184.207862,5,4,0.8,0.0022891594188392,Townhouse for sale,Brooklyn
675000,1444.0,3,2,0.6666666666666666,0.0020775623268698,Pending,Staten Island
875000,922.0,2,1,0.5,0.0021691973969631,Condo for sale,Brooklyn
297000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Brooklyn
485000,575.0,1,1,1.0,0.0017391304347826,Condo for sale,Queens
230000,800.0,2,1,0.5,0.0025,Co-op for sale,The Bronx
629000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,The Bronx
625000,1040.0,3,2,0.6666666666666666,0.0028846153846153,Pending,Staten Island
1200000,2184.207862,5,2,0.4,0.0022891594188392,Multi-family home for sale,Staten Island
7550000,2184.207862,5,5,1.0,0.0022891594188392,Townhouse for sale,Manhattan
499000,1358.0,2,2,1.0,0.0014727540500736,Pending,Brooklyn
485000,1200.0,3,2,0.6666666666666666,0.0025,Pending,Brooklyn
14000000,23027.0,3,2,0.7912869526561458,0.0001302818430538,House for sale,Manhattan
299000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
2200000,2184.207862,6,6,1.0,0.002746991302607,Multi-family home for sale,Queens
465000,708.0,2,2,1.0,0.0028248587570621,Condo for sale,Queens
278000,750.0,1,1,1.0,0.0013333333333333,Co-op for sale,Queens
709000,2184.207862,3,3,1.0,0.0013734956513035,Pending,Brooklyn
779000,1540.0,3,2,0.6666666666666666,0.0019480519480519,Multi-family home for sale,Brooklyn
640000,1224.0,3,2,0.6666666666666666,0.0024509803921568,House for sale,The Bronx
449000,1200.0,2,2,1.0,0.0016666666666666,Co-op for sale,Queens
1100000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Brooklyn
550000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Condo for sale,Brooklyn
1899000,1900.0,3,2,0.6666666666666666,0.001578947368421,Condo for sale,Brooklyn
599900,1204.0,3,2,0.6666666666666666,0.0024916943521594,House for sale,Staten Island
22500000,4000.0,4,2,0.5934652144921093,0.001,Townhouse for sale,Manhattan
739000,1473.0,2,2,1.0,0.0013577732518669,House for sale,Brooklyn
7995000,2184.207862,3,4,1.3333333333333333,0.0013734956513035,Condo for sale,Manhattan
749000,2184.207862,4,2,0.5,0.0018313275350713,Multi-family home for sale,Queens
548000,950.0,1,1,1.0,0.0010526315789473,Condo for sale,Queens
950000,560.0,1,1,1.0,0.0017857142857142,Condo for sale,Manhattan
399000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Queens
1460000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
269000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
1695000,1072.0,1,2,2.0,0.0009328358208955,Condo for sale,Brooklyn
155000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Brooklyn
449000,764.0,2,1,0.5,0.0026178010471204,Co-op for sale,Queens
825000,930.0,2,2,1.0,0.0021505376344086,Pending,Queens
938000,1890.0,5,3,0.6,0.0026455026455026,Multi-family home for sale,Brooklyn
690000,1500.0,2,2,1.0,0.0013333333333333,House for sale,Brooklyn
1499000,2088.0,5,2,0.4747721715936874,0.0023946360153256,House for sale,Brooklyn
795000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Brooklyn
300000,800.0,2,1,0.5,0.0025,Co-op for sale,Brooklyn
1100000,2184.207862,2,2,1.0,0.0009156637675356,Condo for sale,Manhattan
5000000,1780.0,2,2,1.0,0.0011235955056179,Condo for sale,Manhattan
2500000,6425.0,8,4,0.5,0.0012451361867704,House for sale,Brooklyn
425000,603.0,1,1,1.0,0.0016583747927031,Condo for sale,Brooklyn
280000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
1149000,1660.0,3,2,0.6666666666666666,0.0018072289156626,House for sale,Brooklyn
410000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Queens
268000,660.0,1,1,1.0,0.0015151515151515,Co-op for sale,Queens
6000000,2184.207862,4,4,1.0,0.0018313275350713,Co-op for sale,Manhattan
4650000,2184.207862,3,3,1.0,0.0013734956513035,Co-op for sale,Manhattan
24500000,8400.0,6,8,1.3333333333333333,0.0007142857142857,House for sale,Manhattan
465000,1048.0,2,2,1.0,0.0019083969465648,House for sale,Staten Island
698999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Pending,Queens
5250000,2184.207862,4,4,1.0,0.0018313275350713,Pending,Brooklyn
1078000,1260.0,3,2,0.6666666666666666,0.0023809523809523,House for sale,Queens
349000,652.0,1,1,1.0,0.0015337423312883,Co-op for sale,Brooklyn
1590000,1739.0,7,4,0.5714285714285714,0.0040253018976423,Multi-family home for sale,Brooklyn
6999000,2184.207862,6,3,0.5,0.002746991302607,Multi-family home for sale,Brooklyn
1398000,2184.207862,4,2,0.5,0.0018313275350713,Co-op for sale,Manhattan
750000,1868.0,3,2,0.6666666666666666,0.0016059957173447,House for sale,Brooklyn
629000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1150000,1280.0,3,2,0.6666666666666666,0.00234375,House for sale,Brooklyn
12500000,7500.0,4,6,1.5,0.0005333333333333,House for sale,Manhattan
699900,1420.0,3,2,0.6666666666666666,0.002112676056338,House for sale,Staten Island
1098888,2184.207862,2,3,1.5,0.0009156637675356,Pending,Queens
1200000,3280.0,3,2,0.7912869526561458,0.0009146341463414,Pending,Brooklyn
1325000,2184.207862,6,4,0.6666666666666666,0.002746991302607,Multi-family home for sale,Queens
635000,1684.0,4,2,0.5,0.002375296912114,House for sale,Staten Island
499000,1450.0,3,2,0.6666666666666666,0.0020689655172413,Contingent,Staten Island
1100000,1040.0,7,2,0.3391229797097767,0.0067307692307692,Multi-family home for sale,Brooklyn
199000,600.0,1,1,1.0,0.0016666666666666,Co-op for sale,Queens
550000,1012.0,2,2,1.0,0.0019762845849802,Co-op for sale,Manhattan
518000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Queens
